timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/14 07:08:54.769, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.11 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:55.770, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 121.78 W, 35 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:56.771, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 113.83 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:57.772, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 78.26 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:58.773, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 82.96 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:59.774, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 108.98 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:00.775, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.98 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:01.776, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 104.55 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:02.777, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 85.58 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:03.778, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.82 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:04.779, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.82 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:05.780, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 72.43 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:06.782, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 119.12 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:07.783, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 87.85 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:08.784, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 105.79 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:09.785, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.69 W, 35 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:10.786, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.66 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:11.787, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.27 W, 31 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:12.788, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.10 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:13.789, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 101.09 W, 14 %, 10 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:14.790, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 80.25 W, 27 %, 14 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:15.792, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 77.27 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:16.793, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 123.31 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:17.795, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.41 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:18.797, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.68 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:19.798, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 108.19 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:20.799, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 82.29 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:21.801, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.12 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:22.802, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.14 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:23.803, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.35 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:24.805, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.80 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:25.807, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.62 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:26.808, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 73.39 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:27.809, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.43 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:28.811, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.59 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:29.812, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.55 W, 35 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:30.813, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.64 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:31.815, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.32 W, 35 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:32.816, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 83.38 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:33.817, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 107.52 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:34.819, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 123.61 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:35.821, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 121.83 W, 30 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:36.822, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 73.37 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:37.824, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 118.68 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:38.825, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 125.67 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:39.827, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 76.07 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:40.829, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 115.91 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:41.831, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 121.92 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:42.833, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.54 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:43.835, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.46 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:44.836, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.62 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:45.838, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 100.94 W, 13 %, 9 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:46.839, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 96.36 W, 20 %, 9 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:47.840, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 78.11 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:48.842, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 118.50 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:49.844, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 90.61 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:50.845, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 105.19 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:51.847, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 81.52 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:52.848, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 110.07 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:53.849, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.53 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:54.851, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 126.24 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:55.853, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 85.74 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:56.854, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 90.08 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:57.856, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 87.62 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:58.858, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.55 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:09:59.860, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.66 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:00.861, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.40 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:01.863, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.53 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:02.864, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 105.29 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:03.865, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 88.56 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:04.867, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 128.24 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:05.870, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.19 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:06.871, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.32 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:07.874, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.90 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:08.875, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 112.21 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:09.877, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 82.79 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:10.878, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.66 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:11.880, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.21 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:12.881, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 94.27 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:13.884, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 96.58 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:14.886, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.48 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:15.888, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 102.84 W, 24 %, 18 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:16.890, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 92.23 W, 31 %, 17 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:17.891, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 128.43 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:18.893, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.13 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:19.895, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 86.58 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:20.897, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 108.28 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:21.898, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.39 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:22.901, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.96 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:23.903, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.74 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:24.905, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.72 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:25.906, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 79.42 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:26.908, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 96.62 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:27.910, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 82.07 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:28.912, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.77 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:29.914, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.18 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:30.916, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.08 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:31.918, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.41 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:32.920, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 125.78 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:33.922, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 72.71 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:34.923, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.80 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:35.924, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 80.54 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:36.926, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 108.73 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:37.928, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 86.98 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:38.929, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 96.83 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:39.931, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 74.22 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:40.933, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.87 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:41.935, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 110.08 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:42.937, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 85.81 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:43.939, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.98 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:44.941, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.78 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
